"Weekly Polio Incidence, 1928-1948"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1931,26,0.00,-,0.00,0.05,0.09,0.00,0.12,0.00,0.00,0.00,0.03,-,0.00,0.05,0.00,0.00,0.11,0.00,0.05,0.25,0.00,0.12,0.04,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.00,0.04,0.06,0.00,0.07,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.28,-,0.00,0.00,0.07,0.44
1931,27,0.15,-,0.00,0.00,0.10,0.00,0.43,0.00,0.00,0.07,0.03,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.04,0.20,0.00,0.00,0.07,-,0.00,0.07,0.00,0.28,0.13,0.00,0.00,0.00,0.00,0.03,0.15,0.23,0.29,0.00,0.00,0.00,0.00,-,0.06,0.00,0.10,0.00
1931,28,0.04,-,0.00,0.00,0.05,0.00,0.31,0.00,0.00,0.00,0.00,-,0.00,0.04,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.38,0.15,0.04,0.10,0.00,0.00,0.00,-,0.21,0.02,0.00,0.44,0.03,0.00,0.01,0.04,0.00,0.01,0.00,0.11,0.14,0.04,0.03,0.00,0.28,-,0.06,0.00,0.20,0.00
1931,29,0.04,-,0.00,0.00,0.07,0.00,0.68,0.00,0.00,0.00,0.00,-,0.00,0.16,0.00,0.04,0.16,0.00,0.05,0.12,-,0.38,0.19,0.11,0.00,0.00,0.19,0.00,-,0.00,0.34,0.00,1.59,0.06,0.00,0.01,0.08,0.00,0.07,0.00,0.11,0.00,0.04,0.02,0.00,0.00,-,0.13,0.06,0.20,0.00
1931,30,0.00,-,0.00,0.00,0.05,0.09,2.27,0.00,0.20,0.07,0.03,-,0.00,0.20,0.00,0.04,0.00,0.00,0.05,0.50,0.00,0.59,0.27,0.38,0.05,0.05,0.19,0.00,-,0.21,0.39,0.23,3.37,0.03,0.00,0.01,0.04,0.00,0.01,1.17,0.17,0.00,0.04,0.03,0.00,0.00,-,0.00,0.06,0.37,0.00
1931,31,0.00,-,0.23,0.00,0.15,0.00,5.96,0.41,0.20,0.00,0.10,-,0.00,0.20,0.03,0.12,0.00,0.08,0.00,0.87,0.06,1.58,0.35,0.50,0.00,0.19,0.37,0.00,-,0.00,1.33,0.23,5.26,0.16,0.15,0.07,0.04,0.00,0.01,2.35,0.00,0.00,0.08,0.07,0.00,0.00,-,0.25,0.06,0.33,0.00
1931,32,0.00,-,0.00,0.00,0.03,0.00,4.12,0.00,0.20,0.00,0.03,-,0.00,0.34,0.09,0.04,0.00,0.00,0.00,0.25,0.06,2.12,0.69,1.11,0.05,0.00,0.19,0.00,-,0.64,2.35,0.00,4.67,0.31,0.00,0.13,0.04,0.00,0.08,2.64,0.00,0.14,0.00,0.02,0.00,1.39,-,0.19,0.11,0.80,0.00
1931,33,0.15,-,0.00,0.00,0.05,0.09,7.06,0.00,0.40,0.00,0.00,-,0.22,0.47,0.09,0.32,0.05,0.15,0.00,0.87,0.12,2.71,1.42,1.19,0.00,0.08,0.56,0.00,-,1.49,1.89,-,4.32,0.25,0.29,0.03,0.00,0.00,0.10,3.23,0.06,0.00,0.04,0.00,0.00,1.95,-,0.19,0.29,0.87,0.00
1931,34,0.00,-,0.00,0.05,0.10,0.00,8.23,-,0.00,0.00,0.24,-,0.00,0.49,0.09,0.32,0.05,0.04,0.00,0.74,0.06,3.18,1.58,1.49,0.10,0.11,0.56,0.07,-,0.85,2.50,0.23,4.76,0.13,0.00,0.27,0.00,0.10,0.09,2.94,0.11,0.00,0.04,0.02,0.00,1.39,0.08,0.00,0.57,2.04,0.44
1931,35,0.15,-,0.23,0.05,0.14,0.00,9.95,0.00,0.00,0.00,0.00,-,0.00,0.55,0.12,0.24,0.05,0.04,0.09,0.62,0.30,4.33,2.23,1.91,0.05,0.08,0.37,0.36,-,0.43,2.04,0.00,4.31,0.16,0.29,0.09,0.00,0.10,0.21,2.06,0.06,0.29,0.00,0.02,0.00,1.67,0.04,0.25,0.17,2.31,0.44
1931,36,0.15,-,0.00,0.00,0.12,0.00,5.65,0.00,0.00,0.00,0.03,-,0.00,0.51,0.12,0.20,0.05,0.04,0.00,0.25,0.06,2.99,2.38,1.84,0.05,0.05,0.56,0.07,-,1.28,2.28,0.23,3.35,0.09,0.74,0.34,0.00,0.00,0.14,3.08,0.00,0.14,0.19,0.02,0.00,3.34,0.08,0.06,0.29,2.78,0.00
1931,37,0.04,-,0.00,0.00,0.14,0.00,6.20,0.00,0.00,0.00,0.10,-,0.00,0.66,0.03,0.28,0.00,0.00,0.14,0.62,0.24,3.27,3.54,2.91,0.10,0.03,1.11,0.36,-,1.06,2.38,0.00,3.35,0.22,0.29,0.07,0.04,0.21,0.26,1.76,0.00,0.29,0.23,0.00,0.00,1.95,0.16,0.32,0.23,2.47,0.00
1931,38,0.04,-,0.00,0.05,0.17,0.00,4.98,0.00,0.40,0.07,0.14,-,0.00,0.81,0.09,0.36,0.05,0.08,0.00,0.87,0.30,2.47,2.88,2.37,0.10,0.00,0.93,0.07,-,0.43,2.26,0.46,2.55,0.16,0.29,0.21,0.00,0.10,0.50,1.17,0.00,0.14,0.26,0.00,0.19,1.11,-,0.25,0.17,2.34,0.00
1931,39,0.00,-,0.00,0.05,0.07,0.00,3.93,0.41,0.79,0.20,0.00,-,0.00,0.66,0.18,0.52,0.00,0.04,0.00,0.99,0.36,2.64,2.33,2.14,0.00,0.13,0.74,0.07,-,4.68,1.26,0.23,2.14,0.13,0.44,0.16,0.04,0.00,0.52,0.59,0.11,0.00,0.08,0.02,0.00,2.51,0.08,0.32,0.63,1.57,0.44
1931,40,0.00,-,0.23,0.00,0.10,0.09,2.76,0.41,0.60,0.00,0.00,-,0.00,0.79,0.15,0.52,0.05,0.04,0.05,0.99,0.30,1.69,1.54,2.22,0.00,0.19,1.30,0.07,-,0.64,1.21,0.92,1.86,0.22,0.15,0.12,0.00,0.00,0.41,0.73,0.00,0.00,0.11,0.00,0.00,1.67,0.04,0.63,0.17,1.64,0.00
1931,41,0.00,-,0.23,0.00,0.12,0.00,1.60,0.41,0.00,0.07,0.00,-,0.22,0.46,0.12,0.28,0.00,0.04,0.05,1.49,0.12,1.01,0.96,2.30,0.10,0.03,0.00,0.14,-,0.43,0.80,0.00,1.25,0.03,0.15,0.12,0.00,0.00,0.29,0.29,0.06,0.29,0.08,0.02,0.00,1.67,0.12,0.25,0.29,1.77,0.00
1931,42,0.00,-,0.23,0.00,0.10,0.00,2.40,0.00,0.00,0.07,0.00,-,0.44,0.42,0.09,0.40,0.00,0.00,0.05,1.36,0.24,0.94,0.85,1.42,0.05,0.05,0.37,0.07,-,0.21,0.87,0.00,1.43,0.03,0.29,0.03,0.08,0.21,0.24,0.29,0.00,0.00,0.04,0.05,0.00,0.84,0.04,0.57,0.34,1.24,0.00
1931,43,0.04,-,0.23,0.05,0.03,0.09,0.74,0.00,0.20,0.07,0.00,-,0.00,0.48,0.03,0.44,0.00,0.08,0.00,0.87,0.06,0.92,0.58,1.15,0.00,0.08,0.00,0.07,-,0.00,0.63,0.00,0.72,0.13,0.15,0.15,0.00,0.00,0.28,0.44,0.06,0.14,0.08,0.00,0.00,1.67,-,0.19,0.23,0.70,0.00
1931,44,0.00,-,0.00,0.00,0.05,0.00,1.04,0.00,0.00,0.00,0.00,-,0.00,0.43,0.09,0.40,0.05,0.04,0.09,0.62,0.12,0.45,0.46,1.15,0.10,0.08,0.19,0.00,-,0.00,0.36,0.00,0.58,0.19,0.44,0.06,0.00,0.00,0.18,0.00,0.06,0.29,0.04,0.00,0.00,1.11,0.08,0.13,0.06,0.77,0.00
1931,45,0.08,-,0.00,0.05,0.09,0.00,0.55,0.00,0.00,0.07,0.00,-,0.00,0.35,0.00,0.36,0.05,0.11,0.00,0.99,0.06,0.26,0.25,1.03,0.05,0.00,0.93,0.14,-,0.00,0.34,0.00,0.40,0.03,0.00,0.13,0.00,0.10,0.15,0.15,0.17,0.58,0.04,0.02,0.00,0.00,-,0.19,0.06,0.33,0.00
1931,46,0.04,-,0.00,0.05,0.09,0.00,0.18,0.00,0.00,0.00,0.00,-,0.00,0.22,0.00,0.20,0.00,0.00,0.00,0.12,0.12,0.33,0.13,0.77,0.00,0.03,0.00,0.14,-,0.43,0.32,0.00,0.33,0.09,0.00,0.07,0.04,0.00,0.14,0.00,0.11,0.00,0.00,0.00,0.00,1.11,-,0.13,0.00,0.47,0.00
1931,47,0.04,-,0.23,0.05,0.03,0.00,0.18,0.00,0.00,0.07,0.00,-,0.00,0.10,0.00,0.44,0.00,0.04,0.05,0.00,0.12,0.28,0.10,0.15,0.00,0.03,0.19,0.00,-,0.00,0.22,0.00,0.12,0.06,0.29,0.01,0.00,0.00,0.10,0.00,0.06,0.00,0.04,0.00,0.19,0.28,-,0.13,0.06,0.20,0.00
1931,48,0.04,-,0.23,0.00,0.09,0.09,0.12,0.00,0.00,0.00,0.00,-,0.00,0.26,0.03,0.12,0.05,0.00,0.00,0.12,0.12,0.07,0.06,0.50,0.00,0.00,0.00,0.00,-,0.00,0.10,0.00,0.13,0.00,0.00,0.06,0.00,0.00,0.03,0.00,0.00,0.00,0.08,0.02,0.00,0.00,0.08,0.19,0.00,0.10,0.00
1931,49,0.30,-,0.00,0.00,0.05,0.00,0.25,0.00,0.00,0.00,0.03,-,0.00,0.17,0.03,0.12,0.05,0.08,0.00,0.00,0.06,0.16,0.06,0.31,0.00,0.05,0.56,0.00,-,0.00,0.07,0.00,0.09,0.00,0.00,0.03,0.12,0.00,0.07,0.15,0.00,0.00,0.00,0.00,0.00,0.56,-,0.19,0.00,0.17,0.00
1931,50,0.08,-,0.00,0.00,0.03,0.00,0.00,0.41,0.00,0.07,0.03,-,0.00,0.08,0.00,0.12,0.05,0.00,0.00,0.00,0.00,0.19,0.06,0.34,0.00,0.03,0.19,0.07,-,0.00,0.12,0.00,0.12,0.09,0.00,0.04,0.00,0.00,0.09,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.06,0.06,0.00,0.00
1931,51,0.00,-,0.23,0.00,0.02,0.00,0.06,0.00,0.00,0.07,0.00,-,0.00,0.03,0.03,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.04,0.00,0.03,0.19,0.00,-,0.00,0.05,0.23,0.05,0.06,0.00,0.03,0.00,0.10,0.02,0.00,0.00,0.00,0.04,-,0.00,0.00,0.04,0.06,0.06,0.03,0.00
1931,52,0.00,-,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.12,0.12,0.00,0.00,0.05,0.25,0.00,0.02,0.04,0.04,0.05,0.00,0.56,0.07,-,0.21,0.00,0.00,0.13,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00,0.14,0.04,0.00,0.00,0.00,-,0.00,0.06,0.03,0.00
1932,1,0.08,-,0.00,0.00,0.05,0.09,0.12,0.00,0.19,0.00,0.00,-,0.00,0.06,0.00,0.04,0.00,0.11,0.00,0.37,0.00,0.02,0.10,0.11,0.00,0.00,0.00,0.00,-,0.00,0.02,0.23,0.07,0.03,0.15,0.00,0.08,0.00,0.01,0.00,0.00,0.00,0.04,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00
1932,2,0.00,-,0.00,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.08,0.06,0.00,0.00,0.07,0.00,0.12,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.23,0.04,0.19,0.00,0.03,0.04,0.00,0.03,0.00,0.06,0.00,0.00,0.02,0.00,0.00,-,0.00,0.00,0.03,0.00
1932,3,0.08,-,0.00,0.00,0.03,0.00,0.06,0.00,0.00,0.07,0.03,-,0.00,0.06,0.00,0.04,0.00,0.04,0.05,0.00,0.06,0.05,0.02,0.04,0.05,0.00,0.00,0.07,-,0.21,0.02,0.00,0.01,0.06,0.44,0.00,0.00,0.10,0.03,0.00,0.00,0.14,0.00,0.02,0.00,0.00,0.04,0.00,0.00,0.10,0.00
1932,4,0.00,-,0.00,0.00,0.02,0.09,0.00,0.00,0.00,0.00,0.00,-,0.00,0.06,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.00,0.04,0.00,0.05,0.00,0.19,0.07,-,0.00,0.02,0.23,0.05,0.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.04,0.00,0.00,0.07,0.00
1932,5,0.04,-,0.00,0.00,0.05,0.00,0.12,0.00,0.00,0.00,0.07,-,0.00,0.13,0.06,0.00,0.00,0.11,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.10,0.00,0.04,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.03,0.00
1932,6,0.08,-,0.00,0.00,0.03,0.00,0.00,0.41,0.00,0.00,0.00,-,0.00,0.05,0.03,0.00,0.00,0.07,0.00,0.00,0.06,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.23,0.05,0.03,0.15,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.13,0.11,0.03,0.00
1932,7,0.04,-,0.00,0.00,0.05,0.09,0.00,0.00,0.00,0.07,0.00,-,0.00,0.04,0.00,0.04,0.00,0.07,0.05,0.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.04,0.06,0.00,0.03,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.43
1932,8,0.00,-,0.23,0.00,0.05,0.00,0.06,0.00,0.00,0.07,0.00,-,0.00,0.04,0.00,0.04,0.00,0.07,0.00,0.00,0.00,0.00,0.02,0.04,0.00,0.00,0.19,0.00,-,0.00,0.00,0.23,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.06,0.00,0.03,0.00
1932,9,0.00,-,0.00,0.00,0.08,0.00,0.00,0.00,0.19,0.00,0.00,-,0.00,0.00,0.00,0.08,0.05,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1932,10,0.00,-,0.23,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.06,0.03,0.00
1932,11,0.00,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.05,0.00,0.19,0.00,-,0.00,0.00,0.00,0.02,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1932,12,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.19,0.00,-,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.17,0.29,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1932,13,0.00,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.07,0.00,-,0.00,0.01,0.03,0.04,0.05,0.00,0.00,0.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.06,0.07,0.00
1932,14,0.00,-,0.00,0.00,0.00,0.00,0.06,0.41,0.19,0.00,0.00,-,0.65,0.01,0.03,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.14,0.04,0.00,0.00,0.00,-,0.00,0.06,0.03,0.00
1932,15,0.04,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.04,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.07,0.02,0.00,0.00,0.00,0.00,0.00,-,0.21,0.00,0.00,0.01,0.03,0.15,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00
1932,16,0.04,-,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.08,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00
1932,17,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.04,0.03,0.00,0.00,0.04,0.05,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.06,0.00,0.01,0.00,0.00,0.01,0.00,0.11,0.14,0.07,0.03,0.00,0.00,-,0.00,0.00,0.03,0.00
1932,18,0.00,-,0.00,0.05,0.03,0.00,0.00,0.00,0.19,0.00,0.03,-,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,-,0.00,0.00,0.03,0.00
1932,19,0.04,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,-,0.13,0.00,0.07,0.00
1932,20,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.07,0.00,0.02,0.00,0.00,0.01,0.04,0.00,0.01,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1932,21,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.05,0.00,0.19,0.00,-,0.00,0.05,0.00,0.03,0.03,0.30,0.00,0.04,0.00,0.02,0.00,0.06,0.14,0.04,0.02,0.00,0.00,-,0.00,0.00,0.03,0.00
1932,22,0.00,-,0.00,0.00,0.05,0.00,0.12,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.06,0.00,0.04,0.00,0.00,0.01,0.00,0.11,0.00,0.04,0.02,0.00,0.00,0.08,0.00,0.00,0.00,0.00
1932,23,0.00,-,0.00,0.05,0.02,0.00,0.00,0.00,0.19,0.00,0.00,-,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.07,-,0.00,0.00,0.00,0.02,0.06,0.00,0.03,0.00,0.10,0.01,0.00,0.00,0.00,0.04,0.10,0.00,0.00,-,0.13,0.00,0.00,0.00
1932,24,0.00,-,0.00,0.00,0.03,0.00,0.18,0.00,0.00,0.00,0.00,-,0.00,0.04,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,-,0.00,0.05,0.00,0.02,0.03,0.15,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.19,0.00,0.04,0.13,0.00,0.07,0.00
1932,25,0.00,-,0.00,0.00,0.08,0.00,0.18,0.00,0.19,0.00,0.00,-,0.00,0.01,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.05,0.03,0.00,0.01,0.08,0.00,0.00,0.00,0.11,0.14,0.04,0.07,0.00,0.00,-,0.19,0.00,0.07,0.00
1932,26,0.00,-,0.00,0.00,0.07,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.05,0.03,0.00,0.00,0.04,0.05,0.12,0.00,0.05,0.00,0.08,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.03,0.09,0.74,0.01,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.07,0.00,0.00,0.00,0.25,0.00,0.07,0.00
1932,27,0.04,-,0.00,0.00,0.05,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.04,0.03,0.04,0.00,0.04,0.00,0.25,0.00,0.00,0.02,0.08,0.05,0.00,0.00,0.07,-,0.00,0.02,0.00,0.02,0.00,0.15,0.04,0.08,0.00,0.04,0.00,0.11,0.00,0.00,0.07,0.00,0.00,0.00,0.19,0.06,0.00,0.43
1932,28,0.04,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.03,0.00,0.05,0.04,0.00,0.00,0.06,0.00,0.00,0.04,0.05,0.03,0.00,0.07,-,0.00,0.12,0.00,0.07,0.03,0.15,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.08,0.19,0.00,0.00,0.00
1932,29,0.04,-,0.00,0.00,0.07,0.00,0.12,0.00,0.00,0.00,0.00,-,0.00,0.08,0.03,0.00,0.00,0.04,0.00,0.00,0.06,0.12,0.06,0.11,0.00,0.03,0.00,0.00,-,0.00,0.05,0.00,0.03,0.00,0.00,0.00,0.00,0.10,0.05,0.00,0.06,0.00,0.00,0.07,0.00,0.00,0.04,0.00,0.06,0.07,-
1932,30,0.00,-,0.00,0.11,0.10,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.13,0.00,0.12,0.05,0.07,0.00,0.12,0.00,0.02,0.04,0.11,0.05,0.00,0.00,0.00,-,0.00,0.05,0.00,0.05,0.06,0.15,0.07,0.00,0.10,0.19,0.15,0.00,0.00,0.04,0.08,0.00,0.00,0.08,0.06,0.06,0.13,0.00
1932,31,0.11,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.13,0.00,0.08,0.16,0.04,0.09,0.12,0.18,0.05,0.15,0.23,0.00,0.03,0.00,0.00,-,0.21,0.17,0.00,0.09,0.00,0.30,0.03,0.00,0.10,0.17,0.30,0.29,0.00,0.00,0.03,0.00,0.00,0.08,0.00,0.00,0.03,0.00
1932,32,0.00,-,0.23,0.05,0.08,0.09,0.00,0.00,0.00,0.00,0.00,-,0.00,0.08,0.00,0.12,0.00,0.04,0.14,0.37,0.12,0.05,0.06,0.19,0.00,0.03,0.00,0.07,-,0.00,0.36,0.00,0.13,0.06,0.00,0.10,0.08,0.00,0.73,0.00,0.06,0.00,0.15,0.00,0.00,0.00,0.04,0.06,0.11,0.03,0.00
1932,33,0.00,-,0.00,0.05,0.10,0.00,0.12,0.00,0.00,0.00,0.00,-,0.00,0.06,0.00,0.04,0.05,0.07,0.05,0.37,0.00,0.09,0.06,0.30,0.00,0.00,0.00,0.07,-,0.00,0.46,0.00,0.21,0.00,0.15,0.01,0.00,0.00,0.90,0.00,0.06,0.14,0.04,0.03,0.00,0.00,0.12,0.00,0.06,0.07,0.87
1932,34,0.04,-,0.23,0.05,0.03,0.09,0.06,0.00,0.19,0.00,0.00,-,0.00,0.08,0.00,0.04,0.11,0.00,0.05,0.00,0.12,0.02,0.10,0.26,0.05,0.00,0.00,0.07,-,0.00,0.80,0.00,0.17,0.03,0.59,0.00,0.00,0.21,1.39,0.30,0.23,0.29,0.11,0.00,0.00,0.00,0.08,0.13,0.23,0.03,0.00
1932,35,0.19,-,0.00,0.11,0.15,0.00,0.18,1.22,1.56,0.00,0.00,-,0.00,0.14,0.00,0.12,0.32,0.00,0.09,0.00,0.06,0.05,0.15,0.42,0.00,0.00,0.00,0.00,-,0.00,0.80,0.23,0.15,0.03,0.00,0.09,0.08,0.00,1.16,0.00,0.11,0.14,0.15,0.00,0.00,0.00,0.04,0.00,0.23,0.03,0.00
1932,36,0.00,-,0.00,0.00,0.07,0.00,0.12,0.82,0.58,0.00,0.00,-,0.00,0.10,0.03,0.28,0.00,0.07,0.00,0.12,0.12,0.09,0.19,0.34,0.00,0.03,0.00,0.14,-,0.00,0.95,0.23,0.15,0.09,0.30,0.03,0.00,0.00,1.39,0.30,0.06,0.14,0.04,0.07,0.00,0.00,0.20,0.06,0.46,0.03,0.00
1932,37,0.00,-,0.00,0.00,0.05,0.00,0.00,0.82,0.00,0.00,0.00,-,0.00,0.09,0.00,0.04,0.11,0.00,0.09,0.12,0.42,0.09,0.21,0.30,0.00,0.00,0.00,0.43,-,0.00,0.97,0.23,0.15,0.06,0.15,0.06,0.13,0.10,1.49,0.15,0.11,0.00,0.04,0.02,0.00,0.28,0.04,0.06,0.29,0.10,0.00
1932,38,0.08,-,0.23,0.00,0.05,0.00,0.00,0.00,0.39,0.00,0.00,-,0.00,0.10,0.00,0.04,0.27,0.07,0.14,0.61,0.12,0.05,0.10,0.08,0.00,0.00,0.00,0.00,-,0.42,1.24,0.23,0.14,0.06,0.00,0.00,0.08,0.10,1.60,0.00,0.11,0.00,0.07,0.00,0.00,0.00,0.12,0.32,0.17,0.07,0.00
1932,39,0.04,-,0.00,0.00,0.08,0.00,0.06,0.00,0.39,0.00,0.00,-,0.00,0.10,0.03,0.08,0.11,0.04,0.09,0.12,0.00,0.05,0.17,0.34,0.05,0.00,0.19,0.00,-,0.00,0.53,0.00,0.12,0.00,0.30,0.04,0.04,0.10,1.13,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.08,0.19,0.23,0.07,0.43
