"","name","decade","HEPATITIS","MEASLES","MUMPS","PERTUSSIS","POLIO","RUBELLA","SMALLPOX","Longitude","Latitude"
"138","ILLINOIS",1990,0.150188679245283,0.0350367647058824,0.0130434782608696,0.0268148148148148,0,0.00126712328767123,0,-89.1484635763952,40.124916201555
"139","ILLINOIS",2000,0.0356043956043956,0.000694444444444444,0.00204724409448819,0.0622921914357683,0,0.000547945205479452,0,-89.1484635763952,40.124916201555
"140","ILLINOIS",2010,0.00965909090909091,0,0,0.141875,0,0,0,-89.1484635763952,40.124916201555
"141","INDIANA",1920,0,5.63240384615385,0,0,0.0136538461538462,0,2.07844660194175,-86.281886180862,39.9194212589787
"142","INDIANA",1930,0,5.12427165354331,0,0.948155339805825,0.0418058252427184,0,0.736119691119691,-86.281886180862,39.9194212589787
"143","INDIANA",1940,0,3.65051867219917,0,0.785242718446602,0.145694444444444,0,0.0604838709677419,-86.281886180862,39.9194212589787
"144","INDIANA",1950,0,4.61479591836735,0,0.591858108108108,0,0,0,-86.281886180862,39.9194212589787
"145","INDIANA",1960,0.20980198019802,2.55859683794466,1.3635,0,0,0.609137055837564,0,-86.281886180862,39.9194212589787
"146","INDIANA",1970,0.167219827586207,0.549238476953908,0.619644970414201,0.051304347826087,0,0.404192913385827,0,-86.281886180862,39.9194212589787
"147","INDIANA",1980,0.120055248618785,0.0396656534954407,0.059938900203666,0.043010752688172,0,0.040597609561753,0,-86.281886180862,39.9194212589787
"148","INDIANA",1990,0.129622093023256,0.0276271186440678,0.00475369458128079,0.0352202643171806,0,0.00121212121212121,0,-86.281886180862,39.9194212589787
"149","INDIANA",2000,0.0213317757009346,0.000892857142857143,0.001,0.0632964601769912,0,0.000689655172413793,0,-86.281886180862,39.9194212589787
"150","INDIANA",2010,0.0050561797752809,0,0,0.145368421052632,0,0,0,-86.281886180862,39.9194212589787
"151","IOWA",1920,0,1.594,0,0,0.0444444444444444,0,1.46979591836735,-93.5001804004309,42.0760786937439
"152","IOWA",1930,0,4.48898947368421,0,0.922718446601942,0.0900386847195358,0,0.938011583011583,-93.5001804004309,42.0760786937439
"153","IOWA",1940,0,4.00917695473251,0,0.75509842519685,0.303548387096774,0,0.0709447004608295,-93.5001804004309,42.0760786937439
"154","IOWA",1950,0,6.7834693877551,0,0.46612676056338,0,0,0.06,-93.5001804004309,42.0760786937439
"155","IOWA",1960,0.299460784313725,4.59279527559055,5.7986,0,0,1.48671717171717,0,-93.5001804004309,42.0760786937439
"156","IOWA",1970,0.165402298850575,0.678257261410788,1.7884842519685,0.0403448275862069,0,0.294969450101833,0,-93.5001804004309,42.0760786937439
"157","IOWA",1980,0.0950662251655629,0.0527102803738318,0.06716,0.0218895348837209,0,0.00292452830188679,0,-93.5001804004309,42.0760786937439
"158","IOWA",1990,0.139538904899135,0.0159848484848485,0.0104761904761905,0.0287614678899083,0,0.00935714285714286,0,-93.5001804004309,42.0760786937439
"159","IOWA",2000,0.0355555555555556,0.00193548387096774,0.00373333333333333,0.172461873638344,0,0.000882352941176471,0,-93.5001804004309,42.0760786937439
"160","IOWA",2010,0.00540816326530612,0,0,0.287916666666667,0,0,0,-93.5001804004309,42.0760786937439
"161","KANSAS",1920,0,6.65730769230769,0,0,0.0344230769230769,0,2.29601941747573,-98.3806596704232,38.4852434469717
"162","KANSAS",1930,0,8.21755424063116,0,3.36436893203883,0.152732558139535,0,0.817239382239382,-98.3806596704232,38.4852434469717
"163","KANSAS",1940,0,9.46876288659794,0,2.20654368932039,0.350254041570439,0,0.0287074829931973,-98.3806596704232,38.4852434469717
"164","KANSAS",1950,0,6.38754437869822,0,0.802746478873239,0,0,0.082,-98.3806596704232,38.4852434469717
"165","KANSAS",1960,0.258795811518325,0.0481666666666667,0.900487804878049,0,0,0.211025641025641,0,-98.3806596704232,38.4852434469717
"166","KANSAS",1970,0.365198329853862,0.578400852878465,0.692016293279022,0.0639130434782609,0,0.225063291139241,0,-98.3806596704232,38.4852434469717
"167","KANSAS",1980,0.207508305647841,0.056260162601626,0.0988176352705411,0.183040935672515,0,0.0300502512562814,0,-98.3806596704232,38.4852434469717
"168","KANSAS",1990,0.125150602409639,0.0524607329842932,0.025787037037037,0.0224074074074074,0,0.0179545454545455,0,-98.3806596704232,38.4852434469717
